year_quarter,metric,line_type,linemain,insurer,value
2022-07-01,total_premiums,non-life,страхование нежизни,4379,0.043830366719999896
2022-07-01,total_premiums,non-life,страхование нежизни,4380,0.1371698873599998
2022-07-01,total_premiums,non-life,страхование нежизни,4382,0.22975119091
2022-07-01,total_premiums,non-life,страхование нежизни,4383,2.5e-06
2022-07-01,total_premiums,non-life,страхование нежизни,4392,0.00039
2022-07-01,total_premiums,non-life,страхование нежизни,total,363.0702224548
2022-07-01,total_premiums,все виды,все линии,0001,17.336663882659998
2022-07-01,total_premiums,все виды,все линии,0013,0.00067308763
2022-07-01,total_premiums,все виды,все линии,0141,0.16607246741999962
2022-07-01,total_premiums,все виды,все линии,0191,9.37705331221
2022-07-01,total_premiums,все виды,все линии,0206,0.1209169541199998
2022-07-01,total_premiums,все виды,все линии,0235,0.2563153391199999
2022-07-01,total_premiums,все виды,все линии,0290,0.5663959200799998
2022-07-01,total_premiums,все виды,все линии,0348,0.0600901583599999
2022-07-01,total_premiums,все виды,все линии,0397,1.6757063017999998
2022-07-01,total_premiums,все виды,все линии,0436,0.0580279699699996
2022-07-01,total_premiums,все виды,все линии,0448,0.001169
2022-07-01,total_premiums,все виды,все линии,0518,0.1945895535799998
2022-07-01,total_premiums,все виды,все линии,0574,-0.0310137625499999
2022-07-01,total_premiums,все виды,все линии,0585,0.17962229165
2022-07-01,total_premiums,все виды,все линии,0621,23.765289121859997
2022-07-01,total_premiums,все виды,все линии,0630,1.1152586094999994
2022-07-01,total_premiums,все виды,все линии,0667,0.8398175897499999
2022-07-01,total_premiums,все виды,все линии,0796,0.3293085244199997
2022-07-01,total_premiums,все виды,все линии,0915,1.6587681146099993
2022-07-01,total_premiums,все виды,все линии,0928,41.28942668795
2022-07-01,total_premiums,все виды,все линии,1083,2.5371675619899996
2022-07-01,total_premiums,все виды,все линии,1182,0.4405402093299995
2022-07-01,total_premiums,все виды,все линии,1208,82.22801316753
2022-07-01,total_premiums,все виды,все линии,1209,33.67558970027999
2022-07-01,total_premiums,все виды,все линии,1216,0.3632429163899998
2022-07-01,total_premiums,все виды,все линии,1284,13.62726971085
2022-07-01,total_premiums,все виды,все линии,1307,10.11426105557
2022-07-01,total_premiums,все виды,все линии,1336,0.3130314377399998
2022-07-01,total_premiums,все виды,все линии,1412,0.37906810986
2022-07-01,total_premiums,все виды,все линии,1427,4.16629587526
2022-07-01,total_premiums,все виды,все линии,1580,0.30586885185
2022-07-01,total_premiums,все виды,все линии,1587,0.041081043049999794
2022-07-01,total_premiums,все виды,все линии,1623,0.03547943818
2022-07-01,total_premiums,все виды,все линии,1643,-0.0018495339300000002
2022-07-01,total_premiums,все виды,все линии,1675,4.7971984463999995
2022-07-01,total_premiums,все виды,все линии,1820,0.0177039408799997
2022-07-01,total_premiums,все виды,все линии,1834,4.908154297759999
2022-07-01,total_premiums,все виды,все линии,1858,0.3691363607099997
2022-07-01,total_premiums,все виды,все линии,2027,0.5772207477199994
2022-07-01,total_premiums,все виды,все линии,2042,0.0940206060199997
2022-07-01,total_premiums,все виды,все линии,2144,0.05397465508
2022-07-01,total_premiums,все виды,все линии,2239,38.95826942575
2022-07-01,total_premiums,все виды,все линии,2346,0.7704959057499996
2022-07-01,total_premiums,все виды,все линии,2496,1.9970878758799997
2022-07-01,total_premiums,все виды,все линии,2619,1.9518827914200008
2022-07-01,total_premiums,все виды,все линии,2682,0.45863346083
2022-07-01,total_premiums,все виды,все линии,2733,0.03540068433
2022-07-01,total_premiums,все виды,все линии,2877,0.16296183261999989
2022-07-01,total_premiums,все виды,все линии,2917,0.14735619331
2022-07-01,total_premiums,все виды,все линии,2947,2.5128500648999994
2022-07-01,total_premiums,все виды,все линии,3064,0.2935652030999995
2022-07-01,total_premiums,все виды,все линии,3128,0.06068283985
2022-07-01,total_premiums,все виды,все линии,3193,-0.0021014997299998012
2022-07-01,total_premiums,все виды,все линии,3211,7.34332715765
2022-07-01,total_premiums,все виды,все линии,3225,0.37589009063
2022-07-01,total_premiums,все виды,все линии,3229,0.4873882421699994
2022-07-01,total_premiums,все виды,все линии,3256,0.2374822683399999
2022-07-01,total_premiums,все виды,все линии,3268,-0.00031513060000000004
2022-07-01,total_premiums,все виды,все линии,3300,0.3142629713799998
2022-07-01,total_premiums,все виды,все линии,3390,2.7696709999999996e-05
2022-07-01,total_premiums,все виды,все линии,3398,1.6509318633899999
2022-07-01,total_premiums,все виды,все линии,3447,13.97658481634
2022-07-01,total_premiums,все виды,все линии,3507,0.8717115377899999
2022-07-01,total_premiums,все виды,все линии,3511,0.2270084172299999
2022-07-01,total_premiums,все виды,все линии,3528,0.006383695
2022-07-01,total_premiums,все виды,все линии,3594,0.37607261882
2022-07-01,total_premiums,все виды,все линии,3609,0.01724641501
2022-07-01,total_premiums,все виды,все линии,3692,0.0459777341899999
2022-07-01,total_premiums,все виды,все линии,3748,0.44730303833999996
2022-07-01,total_premiums,все виды,все линии,3767,0.18948415035000002
2022-07-01,total_premiums,все виды,все линии,3799,0.1667413378399997
2022-07-01,total_premiums,все виды,все линии,3803,0.009328017779999899
2022-07-01,total_premiums,все виды,все линии,3815,0.0080931299999999
2022-07-01,total_premiums,все виды,все линии,3823,0.5988003825599998
2022-07-01,total_premiums,все виды,все линии,3825,8.0019519302
2022-07-01,total_premiums,все виды,все линии,3826,0.0073595252000000005
2022-07-01,total_premiums,все виды,все линии,3828,1.1980538824399996
2022-07-01,total_premiums,все виды,все линии,3834,0.00024514556
2022-07-01,total_premiums,все виды,все линии,3837,0.00032717169
2022-07-01,total_premiums,все виды,все линии,3847,0.9877627437599996
2022-07-01,total_premiums,все виды,все линии,3866,-0.040347347230000004
2022-07-01,total_premiums,все виды,все линии,3867,0.3752116309699997
2022-07-01,total_premiums,все виды,все линии,3870,0.0104289218399999
2022-07-01,total_premiums,все виды,все линии,3879,2.067815176649999
2022-07-01,total_premiums,все виды,все линии,3941,0.5456805623099998
2022-07-01,total_premiums,все виды,все линии,3943,0.06393454287
2022-07-01,total_premiums,все виды,все линии,3947,0.01260413883
2022-07-01,total_premiums,все виды,все линии,3954,1.2233834871599996
2022-07-01,total_premiums,все виды,все линии,3969,-0.0012189011599998383
2022-07-01,total_premiums,все виды,все линии,3972,4.970526334039999
2022-07-01,total_premiums,все виды,все линии,3984,1.76003354694
2022-07-01,total_premiums,все виды,все линии,3987,0.45822886621999986
2022-07-01,total_premiums,все виды,все линии,3998,-2.325500000000005e-05
2022-07-01,total_premiums,все виды,все линии,4001,0.0003894992
2022-07-01,total_premiums,все виды,все линии,4008,0.0015228485299999
2022-07-01,total_premiums,все виды,все линии,4079,0.28246730495000005
2022-07-01,total_premiums,все виды,все линии,4104,1.2568358050299997
2022-07-01,total_premiums,все виды,все линии,4105,0.0370854601999998
2022-07-01,total_premiums,все виды,все линии,4117,0.0809448906299999
2022-07-01,total_premiums,все виды,все линии,4133,0.0283249157200001
2022-07-01,total_premiums,все виды,все линии,4169,2.7000000000000002e-05
2022-07-01,total_premiums,все виды,все линии,4174,0.1595912112299997
